Position,Track Name,Artist,Streams,URL,date,region
62,All Around The World (La La La),R3HAB,9125803,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp,2019-07-04,global
63,Sweet but Psycho,Ava Max,9082737,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-07-04,global
64,Pop Out (feat. Lil Tjay),Polo G,8989234,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,2019-07-04,global
65,Without Me,Halsey,8891376,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-07-04,global
66,bury a friend,Billie Eilish,8882794,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,2019-07-04,global
67,HP,Maluma,8810806,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3,2019-07-04,global
68,Dancing With A Stranger (with Normani),Sam Smith,8780714,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019-07-04,global
69,Boy With Luv (feat. Halsey),BTS,8380056,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,2019-07-04,global
70,Easier,5 Seconds of Summer,8323125,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ,2019-07-04,global
71,Runaway,Sebastian Yatra,8243550,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ,2019-07-04,global
72,Tilidin,Capital Bra,8196143,https://open.spotify.com/track/1VEMUkGFio5uURvN8x1DZJ,2019-07-04,global
73,"thank u, next",Ariana Grande,8174347,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019-07-04,global
74,Mother's Daughter,Miley Cyrus,8008859,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr,2019-07-04,global
75,Eastside (with Halsey & Khalid),benny blanco,7922436,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019-07-04,global
76,Cuaderno,Dalex,7891979,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6,2019-07-04,global
77,Find U Again (feat. Camila Cabello),Mark Ronson,7809111,https://open.spotify.com/track/5Uw7Dut2lZfexn3Y09swpf,2019-07-04,global
78,Shape of You,Ed Sheeran,7783565,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2019-07-04,global
79,MOJAITA,J Balvin,7771683,https://open.spotify.com/track/71pEiUWwfDFiRO6RmFpnBf,2019-07-04,global
80,i'm so tired...,Lauv,7757429,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019-07-04,global
81,High Hopes,Panic! At The Disco,7738593,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019-07-04,global
82,Contra La Pared,Sean Paul,7615578,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1,2019-07-04,global
83,Post Malone (feat. RANI),Sam Feldt,7540416,https://open.spotify.com/track/0qc4QlcCxVTGyShurEv1UU,2019-07-04,global
84,Ritual,Tiësto,7521850,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa,2019-07-04,global
85,Bohemian Rhapsody - Remastered 2011,Queen,7462569,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,2019-07-04,global
86,Here With Me,Marshmello,7462517,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,2019-07-04,global
87,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,7438783,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,2019-07-04,global
88,rockstar (feat. 21 Savage),Post Malone,7203126,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019-07-04,global
89,Que Mas Pues - Remix,Sech,7202001,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD,2019-07-04,global
90,Better,Khalid,7006439,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019-07-04,global
91,So Am I,Ava Max,7003484,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7,2019-07-04,global
92,Girls Like You (feat. Cardi B),Maroon 5,6993102,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019-07-04,global
93,The Git Up,Blanco Brown,6901916,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm,2019-07-04,global
94,Hate Me (with Juice WRLD),Ellie Goulding,6895126,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,2019-07-04,global
95,UN PESO,J Balvin,6882345,https://open.spotify.com/track/7hynhxDoDpgMIV12JuVtNa,2019-07-04,global
96,Believer,Imagine Dragons,6864630,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2019-07-04,global
97,MIDDLE CHILD,J. Cole,6849921,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2019-07-04,global
98,wish you were gay,Billie Eilish,6803102,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,2019-07-04,global
99,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,6787871,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-07-04,global
100,Better Now,Post Malone,6726277,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2019-07-04,global
101,3 Nights,Dominic Fike,6631242,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u,2019-07-04,global
102,ON OFF (feat. Maître Gims),Shirin David,6568819,https://open.spotify.com/track/554Ip3S1rbeES9TNWXGoK1,2019-07-04,global
103,"break up with your girlfriend, i'm bored",Ariana Grande,6566467,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019-07-04,global
104,Let Me Down Slowly,Alec Benjamin,6549879,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2019-07-04,global
105,SICKO MODE,Travis Scott,6548616,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019-07-04,global
106,MIA (feat. Drake),Bad Bunny,6457165,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-07-04,global
107,Sanctuary,Joji,6405475,https://open.spotify.com/track/3xaugmCyXrVkrDTXbFkMW3,2019-07-04,global
108,On My Way,Alan Walker,6395515,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq,2019-07-04,global
109,SAD!,XXXTENTACION,6351591,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2019-07-04,global
110,Kill This Love,BLACKPINK,6316489,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn,2019-07-04,global
111,Perfect,Ed Sheeran,6313148,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2019-07-04,global
112,Pure Water (with Migos),Mustard,6279792,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8,2019-07-04,global
113,Lucid Dreams,Juice WRLD,6273504,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2019-07-04,global
114,YO LE LLEGO,J Balvin,6268750,https://open.spotify.com/track/0uIfrUwwg0Z7KTitul7E3T,2019-07-04,global
115,Going Bad (feat. Drake),Meek Mill,6222039,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019-07-04,global
116,Youngblood,5 Seconds of Summer,6167364,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019-07-04,global
117,Paradise,Bazzi,6164549,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG,2019-07-04,global
118,Baila Baila Baila - Remix,Ozuna,6046752,https://open.spotify.com/track/7mWFF4gPADjTQjC97CgFVt,2019-07-04,global
119,"A Whole New World (End Title) - From ""Aladdin""",ZAYN,6006023,https://open.spotify.com/track/1iWHabUgUuuKLBa0TzTHfk,2019-07-04,global
120,Si Se Da,Myke Towers,5961585,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ,2019-07-04,global
121,Te Soñé De Nuevo,Ozuna,5944845,https://open.spotify.com/track/5s8LepdwU0THzpd0M7nLsa,2019-07-04,global
122,Shot,Ufo361,5924386,https://open.spotify.com/track/7yosVOH7pRWrKANBDbsBqI,2019-07-04,global
123,In My Mind,Dynoro,5903897,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019-07-04,global
124,Moonlight,XXXTENTACION,5831760,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2019-07-04,global
125,Secreto,Anuel AA,5793292,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019-07-04,global
126,I Like It,Cardi B,5790409,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2019-07-04,global
127,Homicide (feat. Eminem),Logic,5765224,https://open.spotify.com/track/2MuMD298IpYqKF367wegUd,2019-07-04,global
128,Don't Stop Me Now - Remastered,Queen,5762143,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,2019-07-04,global
129,Who Do You Love,The Chainsmokers,5671016,https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN,2019-07-04,global
130,2002,Anne-Marie,5659285,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019-07-04,global
131,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,5659256,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny,2019-07-04,global
132,Adan y Eva,Paulo Londra,5636180,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6,2019-07-04,global
133,Si Supieras,Daddy Yankee,5565500,https://open.spotify.com/track/7MRU4vOkywuhZ9kbFiPuiu,2019-07-04,global
134,Be Alright,Dean Lewis,5559478,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,2019-07-04,global
135,Sanguine Paradise,Lil Uzi Vert,5540649,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN,2019-07-04,global
136,Thunder,Imagine Dragons,5529752,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,2019-07-04,global
137,Heartbeat (BTS World Original Soundtrack),BTS,5512091,https://open.spotify.com/track/5EgYDyMDCi8X0zDydTF7Rb,2019-07-04,global
138,When I Grow Up,NF,5468408,https://open.spotify.com/track/0hWzB4dR1zwcokPvccww0k,2019-07-04,global
139,Baila Baila Baila,Ozuna,5463387,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG,2019-07-04,global
140,I Like Me Better,Lauv,5445990,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019-07-04,global
141,Murder On My Mind,YNW Melly,5409854,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,2019-07-04,global
142,Vossi Bop,Stormzy,5395650,https://open.spotify.com/track/44ZJ4hLD5onikKsVLQaILr,2019-07-04,global
143,La Boca,Mau y Ricky,5391390,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3,2019-07-04,global
144,Giant (with Rag'n'Bone Man),Calvin Harris,5386815,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,2019-07-04,global
145,COMO UN BEBÉ,J Balvin,5383079,https://open.spotify.com/track/7knLcYCOSaURD0d7HUULFM,2019-07-04,global
146,you should see me in a crown,Billie Eilish,5375982,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d,2019-07-04,global
147,ODIO,J Balvin,5355710,https://open.spotify.com/track/7alOsNr36sJ8CyOEP4aILq,2019-07-04,global
148,God's Plan,Drake,5330801,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2019-07-04,global
149,Taste (feat. Offset),Tyga,5323120,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt,2019-07-04,global
150,Body (feat. Brando),Loud Luxury,5289639,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,2019-07-04,global
151,Drip Too Hard (Lil Baby & Gunna),Lil Baby,5246575,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,2019-07-04,global
152,Jocelyn Flores,XXXTENTACION,5228353,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2019-07-04,global
153,MEGATRON,Nicki Minaj,5225385,https://open.spotify.com/track/1ZDmxwg7Lywlx68b7SsJjj,2019-07-04,global
154,Another One Bites The Dust - Remastered 2011,Queen,5205462,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,2019-07-04,global
155,Say You Won't Let Go,James Arthur,5110822,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2019-07-04,global
156,CUIDAO POR AHÍ,J Balvin,5064508,https://open.spotify.com/track/6SYSu569pfYdkDT9A5lZqi,2019-07-04,global
157,Cambio,Ozuna,5058290,https://open.spotify.com/track/3cg9A9GVyZAT2CPevqWr65,2019-07-04,global
158,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,5044999,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo,2019-07-04,global
159,Te Vi,Piso 21,5038307,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,2019-07-04,global
160,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,5016659,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019-07-04,global
161,All Day And Night - Jax Jones & Martin Solveig Present Europa,Jax Jones,4983819,https://open.spotify.com/track/3O83h4LS797N23DpweeRAa,2019-07-04,global
162,Focus (feat. 21 Savage),Bazzi,4975793,https://open.spotify.com/track/12iDo4Kdw9vA2X1lN3UTVu,2019-07-04,global
163,What I Like About You (feat. Theresa Rex),Jonas Blue,4939129,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ,2019-07-04,global
164,Photograph,Ed Sheeran,4921289,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2019-07-04,global
165,Havana (feat. Young Thug),Camila Cabello,4921145,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2019-07-04,global
166,Look Back At It,A Boogie Wit da Hoodie,4896167,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,2019-07-04,global
167,Sixteen,Ellie Goulding,4867570,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd,2019-07-04,global
168,Bad Liar,Imagine Dragons,4861256,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,2019-07-04,global
169,The Middle,Zedd,4848282,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2019-07-04,global
170,Lost In Japan,Shawn Mendes,4842930,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV,2019-07-04,global
171,idontwannabeyouanymore,Billie Eilish,4832753,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu,2019-07-04,global
172,I Think I'm OKAY (with YUNGBLUD & Travis Barker),Machine Gun Kelly,4816854,https://open.spotify.com/track/6bWBLZLBRQEJ5KsLicouNB,2019-07-04,global
173,Desconocidos,Mau y Ricky,4776161,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h,2019-07-04,global
174,One Kiss (with Dua Lipa),Calvin Harris,4755866,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2019-07-04,global
175,Closer,The Chainsmokers,4714043,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2019-07-04,global
176,ocean eyes,Billie Eilish,4693565,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,2019-07-04,global
177,Wonderwall - Remastered,Oasis,4687079,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa,2019-07-04,global
178,Juice,Lizzo,4686743,https://open.spotify.com/track/0k664IuFwVP557Gnx7RhIl,2019-07-04,global
179,Clout (feat. Cardi B),Offset,4672520,https://open.spotify.com/track/59ywHNwwchG4nZJMLyxSzd,2019-07-04,global
180,Get You The Moon (feat. Snøw),Kina,4654568,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,2019-07-04,global
181,Africa,Toto,4648123,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,2019-07-04,global
182,Mr. Brightside,The Killers,4632725,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN,2019-07-04,global
183,ZEZE (feat. Travis Scott & Offset),Kodak Black,4614073,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019-07-04,global
184,Psycho (feat. Ty Dolla $ign),Post Malone,4601095,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2019-07-04,global
185,Under Pressure - Remastered,Queen,4584976,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x,2019-07-04,global
186,Something Just Like This,The Chainsmokers,4577178,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2019-07-04,global
187,Aullando,Wisin & Yandel,4570842,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus,2019-07-04,global
188,Promises (with Sam Smith),Calvin Harris,4558760,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2019-07-04,global
189,i love you,Billie Eilish,4548717,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,2019-07-04,global
190,Robbery,Juice WRLD,4545332,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,2019-07-04,global
191,Always Remember Us This Way,Lady Gaga,4533498,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,2019-07-04,global
192,Too Good At Goodbyes,Sam Smith,4498201,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2019-07-04,global
193,Thinking out Loud,Ed Sheeran,4496772,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2019-07-04,global
194,Amanece,Anuel AA,4479800,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-07-04,global
195,I'm Yours,Jason Mraz,4469522,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW,2019-07-04,global
196,Amor Genuino,Ozuna,4462073,https://open.spotify.com/track/6pK5edDoyrn4mWwRSVc2a5,2019-07-04,global
197,Olabilir,MERO,4450008,https://open.spotify.com/track/5b195aHKKd6oTr4f7DoRCo,2019-07-04,global
198,Treat You Better,Shawn Mendes,4445462,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd,2019-07-04,global
199,In My Feelings,Drake,4432703,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,2019-07-04,global
200,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,4429229,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM,2019-07-04,global
1,Señorita,Shawn Mendes,57580873,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019-08-01,global
2,China,Anuel AA,31043931,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2019-08-01,global
3,Beautiful People (feat. Khalid),Ed Sheeran,28229149,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2019-08-01,global
4,Goodbyes (Feat. Young Thug),Post Malone,27716031,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2019-08-01,global
5,I Don't Care (with Justin Bieber),Ed Sheeran,27692708,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019-08-01,global
6,Old Town Road - Remix,Lil Nas X,23053809,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2019-08-01,global
7,bad guy,Billie Eilish,22780278,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-08-01,global
8,How Do You Sleep?,Sam Smith,22140829,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2019-08-01,global
9,Callaita,Bad Bunny,21306049,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2019-08-01,global
10,Ransom,Lil Tecca,21047096,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH,2019-08-01,global
11,Otro Trago - Remix,Sech,20076277,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,2019-08-01,global
12,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,18334846,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,2019-08-01,global
13,Someone You Loved,Lewis Capaldi,17998470,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019-08-01,global
14,Money In The Grave (Drake ft. Rick Ross),Drake,16587686,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,2019-08-01,global
15,Panini,Lil Nas X,16560297,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r,2019-08-01,global
16,Truth Hurts,Lizzo,16286337,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,2019-08-01,global
17,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,16139368,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-08-01,global
18,LA CANCIÓN,J Balvin,15907445,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,2019-08-01,global
19,bad guy (with Justin Bieber),Billie Eilish,15879033,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT,2019-08-01,global
20,Lalala,Y2K,15710444,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2019-08-01,global
21,Soltera - Remix,Lunay,15333342,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL,2019-08-01,global
22,Piece Of Your Heart,MEDUZA,15263596,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2019-08-01,global
23,Con Calma,Daddy Yankee,14397908,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019-08-01,global
24,No Me Conoce - Remix,Jhay Cortez,14182048,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,2019-08-01,global
25,Antisocial (with Travis Scott),Ed Sheeran,13882802,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW,2019-08-01,global
26,Otro Trago,Sech,13230277,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,2019-08-01,global
27,If I Can't Have You,Shawn Mendes,13101219,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,2019-08-01,global
28,No Guidance (feat. Drake),Chris Brown,12906809,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,2019-08-01,global
29,QUE PRETENDES,J Balvin,12817142,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,2019-08-01,global
30,Takeaway,The Chainsmokers,12667051,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe,2019-08-01,global
31,It's You,Ali Gatie,12319301,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq,2019-08-01,global
32,You Need To Calm Down,Taylor Swift,11949130,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS,2019-08-01,global
33,The Archer,Taylor Swift,11581987,https://open.spotify.com/track/3Y7MHz19qCg1Pkxridtu1k,2019-08-01,global
34,Never Really Over,Katy Perry,11555050,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,2019-08-01,global
35,11:00 PM,Maluma,11497445,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,2019-08-01,global
36,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,11495853,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA,2019-08-01,global
37,7 rings,Ariana Grande,11040605,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019-08-01,global
38,One Thing Right,Marshmello,10948858,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4,2019-08-01,global
39,Sucker,Jonas Brothers,10905882,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,2019-08-01,global
40,Higher Love,Kygo,10808453,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,2019-08-01,global
41,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,10770922,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF,2019-08-01,global
42,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,10722605,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,2019-08-01,global
43,Call You Mine,The Chainsmokers,10575613,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR,2019-08-01,global
44,Shallow,Lady Gaga,10414251,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-08-01,global
45,Con Altura,ROSALÍA,10406386,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2019-08-01,global
46,The London (feat. J. Cole & Travis Scott),Young Thug,10380959,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx,2019-08-01,global
47,Talk,Khalid,10192822,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,2019-08-01,global
48,Old Town Road (feat. RM of BTS) - Seoul Town Road Remix,Lil Nas X,9920697,https://open.spotify.com/track/6woeVu3fVMflqen1t4N6pg,2019-08-01,global
